date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-06-07 03:00:00,20.0,89.94,1.5,10.0,0.0,0.0,0.0
2018-06-07 04:00:00,18.9,93.33,1.5,360.0,0.0,0.0,0.0
2018-06-07 05:00:00,18.9,87.05,0.0,20.0,0.0,0.0,0.0
2018-06-07 06:00:00,18.9,89.86,2.6,20.0,8.0,32.0,7.0
2018-06-07 07:00:00,20.6,82.89,4.1,30.0,118.0,319.0,57.5
2018-06-07 08:00:00,22.2,77.89,6.2,20.0,306.0,550.5,97.5
2018-06-07 09:00:00,23.9,70.89,3.6,30.0,504.5,677.5,122.5
2018-06-07 10:00:00,26.1,66.59,4.6,20.0,687.0,752.0,141.0
2018-06-07 11:00:00,27.2,64.79,2.6,30.0,833.5,795.5,153.0
2018-06-07 12:00:00,28.3,63.05,2.6,350.0,933.0,820.5,161.0
2018-06-07 13:00:00,28.9,60.89,0.0,26.67,975.0,829.0,165.0
2018-06-07 14:00:00,29.4,57.0,2.6,110.0,955.0,819.0,167.0
2018-06-07 15:00:00,29.4,59.16,2.1,60.0,874.5,789.5,166.0
2018-06-07 16:00:00,29.4,54.92,1.5,50.0,747.0,754.0,155.5
2018-06-07 17:00:00,30.0,53.05,2.1,50.0,580.0,696.0,138.0
2018-06-07 18:00:00,30.6,51.26,1.5,50.0,384.5,582.5,118.0
2018-06-07 19:00:00,27.8,69.45,0.0,25.0,189.0,395.5,83.0
2018-06-07 20:00:00,24.4,81.86,0.0,0.0,36.0,101.5,25.5
2018-06-07 21:00:00,23.3,85.96,0.0,55.0,0.0,0.0,0.0
2018-06-07 22:00:00,22.2,93.49,0.0,85.0,0.0,0.0,0.0
2018-06-07 23:00:00,23.3,84.81,0.0,53.33,0.0,0.0,0.0
2018-06-08 00:00:00,21.1,96.97,1.5,360.0,0.0,0.0,0.0
2018-06-08 01:00:00,21.1,93.44,0.0,40.0,0.0,0.0,0.0
2018-06-08 02:00:00,21.0,90.26,0.0,0.0,0.0,0.0,0.0
2018-06-08 03:00:00,20.0,96.34,0.0,0.0,0.0,0.0,0.0
2018-06-08 04:00:00,20.0,100.0,0.0,116.67,0.0,0.0,0.0
2018-06-08 05:00:00,20.0,100.0,0.0,143.33,0.0,0.0,0.0
2018-06-08 06:00:00,18.0,100.0,0.0,10.0,8.0,26.5,7.0
2018-06-08 07:00:00,21.35,93.49,1.12,20.0,115.5,287.5,60.5
2018-06-08 08:00:00,24.4,81.86,0.0,35.0,276.5,441.0,112.5
2018-06-08 09:00:00,25.6,76.2,2.1,20.0,398.5,341.0,199.0
2018-06-08 10:00:00,26.1,73.98,1.5,50.0,514.5,280.0,312.0
2018-06-08 11:00:00,27.2,69.34,2.1,90.0,748.5,571.0,255.0
2018-06-08 12:00:00,28.9,67.17,3.6,50.0,923.5,815.0,156.5
2018-06-08 13:00:00,29.4,63.29,3.6,80.0,851.5,583.0,282.5
2018-06-08 14:00:00,30.0,58.94,2.6,110.0,710.5,336.5,388.5
2018-06-08 15:00:00,29.4,61.01,2.1,130.0,670.5,326.5,376.0
2018-06-08 16:00:00,30.0,57.15,1.5,120.0,674.5,561.0,237.0
2018-06-08 17:00:00,30.0,55.07,1.5,130.0,571.5,678.0,140.0
2018-06-08 18:00:00,29.4,61.01,2.6,120.0,385.0,591.5,113.5
2018-06-08 19:00:00,27.8,71.6,0.0,0.0,190.0,401.5,81.5
2018-06-08 20:00:00,25.37,87.55,0.87,10.0,37.5,107.0,26.5
2018-06-08 21:00:00,23.3,87.46,0.0,110.0,0.0,0.0,0.0
2018-06-08 22:00:00,23.9,84.35,3.1,170.0,0.0,0.0,0.0
2018-06-08 23:00:00,23.15,87.46,2.35,185.0,0.0,0.0,0.0
2018-06-09 00:00:00,22.98,90.14,1.65,60.0,0.0,0.0,0.0
2018-06-09 01:00:00,21.7,93.47,2.1,300.0,0.0,0.0,0.0
2018-06-09 02:00:00,21.1,96.97,0.0,0.0,0.0,0.0,0.0
2018-06-09 03:00:00,21.1,96.97,0.0,113.33,0.0,0.0,0.0
2018-06-09 04:00:00,20.6,100.0,0.0,43.33,0.0,0.0,0.0
2018-06-09 05:00:00,20.6,100.0,1.5,30.0,0.0,0.0,0.0
2018-06-09 06:00:00,20.6,100.0,0.0,35.0,7.5,20.5,7.0
2018-06-09 07:00:00,21.95,93.49,0.0,0.0,114.0,281.0,59.5
2018-06-09 08:00:00,23.9,87.51,1.5,155.0,303.5,540.5,98.5
2018-06-09 09:00:00,25.8,79.06,0.75,310.0,500.5,670.5,122.5
2018-06-09 10:00:00,26.95,74.08,0.75,0.0,679.5,735.5,145.5
2018-06-09 11:00:00,28.3,67.46,0.0,0.0,819.5,754.5,174.5
2018-06-09 12:00:00,28.87,60.89,2.07,215.0,915.5,775.0,186.0
2018-06-09 13:00:00,29.4,54.92,2.1,96.67,929.0,703.0,241.5
2018-06-09 14:00:00,30.6,47.85,1.5,46.67,912.0,701.5,237.0
2018-06-09 15:00:00,30.0,51.43,2.6,40.0,863.0,754.0,186.0
2018-06-09 16:00:00,31.1,48.29,1.5,30.0,734.5,711.5,175.0
2018-06-09 17:00:00,31.1,45.07,1.5,310.0,566.5,638.0,160.0
2018-06-09 18:00:00,30.0,51.43,0.0,0.0,375.0,516.0,137.0
2018-06-09 19:00:00,27.2,71.93,0.0,0.0,171.5,283.5,92.0
2018-06-09 20:00:00,26.1,76.75,0.0,0.0,29.0,43.5,24.5
2018-06-09 21:00:00,25.0,84.47,0.0,0.0,0.0,0.0,0.0
2018-06-09 22:00:00,24.4,87.55,0.0,75.0,0.0,0.0,0.0
2018-06-09 23:00:00,23.9,87.51,2.6,170.0,0.0,0.0,0.0
2018-06-10 00:00:00,22.8,93.52,0.0,196.67,0.0,0.0,0.0
2018-06-10 01:00:00,22.2,96.99,2.1,150.0,0.0,0.0,0.0
2018-06-10 02:00:00,21.7,96.39,0.0,190.0,0.0,0.0,0.0
2018-06-10 03:00:00,21.1,100.0,1.5,230.0,0.0,0.0,0.0
2018-06-10 04:00:00,21.1,100.0,0.0,0.0,0.0,0.0,0.0
2018-06-10 05:00:00,20.6,100.0,0.0,60.0,0.0,0.0,0.0
2018-06-10 06:00:00,21.7,93.47,1.5,260.0,6.5,15.5,6.0
2018-06-10 07:00:00,22.2,93.49,2.1,280.0,97.5,169.5,65.5
2018-06-10 08:00:00,25.0,78.97,1.5,0.0,260.5,317.5,139.0
2018-06-10 09:00:00,26.7,66.72,2.1,310.0,360.5,250.0,223.5
2018-06-10 10:00:00,27.8,64.92,1.5,153.33,627.5,550.0,226.5
2018-06-10 11:00:00,29.4,63.29,1.5,63.33,797.0,668.5,224.5
2018-06-10 12:00:00,30.6,53.21,0.0,100.0,903.5,727.0,219.5
2018-06-10 13:00:00,30.6,53.21,1.5,126.67,951.0,756.0,211.5
2018-06-10 14:00:00,31.7,49.98,3.6,230.0,903.5,687.5,240.0
2018-06-10 15:00:00,31.7,48.15,2.6,230.0,862.0,751.0,188.0
2018-06-10 16:00:00,31.7,48.15,3.6,250.0,721.5,663.5,197.5
2018-06-10 17:00:00,31.1,49.82,3.1,240.0,542.5,555.5,185.0
2018-06-10 18:00:00,30.6,53.21,2.6,250.0,342.5,411.0,153.5
2018-06-10 19:00:00,29.4,59.16,2.6,240.0,157.5,237.5,93.0
2018-06-10 20:00:00,27.2,69.34,2.1,220.0,32.5,68.5,25.5
2018-06-10 21:00:00,25.6,76.2,2.6,210.0,0.0,0.0,0.0
2018-06-10 22:00:00,25.0,81.93,2.6,230.0,0.0,0.0,0.0
2018-06-10 23:00:00,24.4,79.37,2.1,200.0,0.0,0.0,0.0
2018-06-11 00:00:00,22.8,87.41,2.6,220.0,0.0,0.0,0.0
2018-06-11 01:00:00,23.3,81.72,3.6,230.0,0.0,0.0,0.0
2018-06-11 02:00:00,22.8,81.15,3.6,240.0,0.0,0.0,0.0
2018-06-11 03:00:00,22.2,90.66,3.6,240.0,0.0,0.0,0.0
2018-06-11 04:00:00,21.7,93.47,4.1,230.0,0.0,0.0,0.0
2018-06-11 05:00:00,21.7,93.47,4.1,240.0,0.0,0.0,0.0
2018-06-11 06:00:00,21.7,90.06,3.1,230.0,8.0,25.5,7.0
2018-06-11 07:00:00,22.8,87.41,3.1,260.0,115.0,278.5,61.5
2018-06-11 08:00:00,24.4,79.37,2.6,270.0,298.5,513.0,104.0
2018-06-11 09:00:00,26.7,71.4,3.1,300.0,496.0,653.5,127.5
2018-06-11 10:00:00,28.9,65.15,2.6,325.0,677.5,737.5,142.0
2018-06-11 11:00:00,29.7,59.16,2.6,315.0,759.5,617.0,231.0
2018-06-11 12:00:00,29.4,59.16,2.35,340.0,602.5,179.0,435.0
2018-06-11 13:00:00,30.0,61.14,3.6,330.0,410.0,78.0,334.0
2018-06-11 14:00:00,30.6,55.22,3.1,343.33,768.0,442.5,342.5
2018-06-11 15:00:00,31.1,49.82,2.6,223.33,854.5,744.0,186.0
2018-06-11 16:00:00,30.6,51.26,2.1,310.0,737.0,731.0,160.0
2018-06-11 17:00:00,30.0,51.43,0.0,230.0,575.5,679.5,141.0
2018-06-11 18:00:00,28.9,60.89,1.5,270.0,362.0,483.5,135.0
2018-06-11 19:00:00,26.7,76.38,4.1,260.0,123.5,93.5,95.5
2018-06-11 20:00:00,25.6,73.89,3.1,280.0,22.5,6.0,22.0
2018-06-11 21:00:00,24.4,79.37,1.5,280.0,0.0,0.0,0.0
2018-06-11 22:00:00,23.3,84.81,0.0,160.0,0.0,0.0,0.0
2018-06-11 23:00:00,22.8,78.66,2.6,90.0,0.0,0.0,0.0
2018-06-12 00:00:00,21.7,86.77,3.6,50.0,0.0,0.0,0.0
2018-06-12 01:00:00,22.2,87.36,3.6,25.0,0.0,0.0,0.0
2018-06-12 02:00:00,21.5,96.97,2.77,75.0,0.0,0.0,0.0
2018-06-12 03:00:00,21.5,96.97,2.6,150.0,0.0,0.0,0.0
2018-06-12 04:00:00,21.07,96.97,2.6,23.33,0.0,0.0,0.0
2018-06-12 05:00:00,21.1,96.97,3.77,40.0,0.0,0.0,0.0
2018-06-12 06:00:00,20.78,100.0,4.04,48.0,1.5,1.0,1.5
2018-06-12 07:00:00,19.8,96.93,4.43,40.0,16.0,0.0,16.0
2018-06-12 08:00:00,19.4,96.93,3.1,53.33,47.0,0.0,47.0
2018-06-12 09:00:00,19.07,96.93,3.27,40.0,114.0,1.0,113.5
2018-06-12 10:00:00,21.1,87.26,3.1,60.0,127.5,0.5,127.0
2018-06-12 11:00:00,21.13,87.26,3.93,20.0,197.5,7.0,191.5
2018-06-12 12:00:00,20.85,89.98,3.35,185.0,207.5,9.0,199.0
2018-06-12 13:00:00,21.55,87.26,3.22,122.5,183.5,7.0,176.5
2018-06-12 14:00:00,21.7,86.77,3.1,20.0,235.0,11.5,224.0
2018-06-12 15:00:00,22.8,81.15,3.6,360.0,238.5,11.0,228.5
2018-06-12 16:00:00,22.5,81.15,3.6,30.0,225.5,18.0,211.5
2018-06-12 17:00:00,24.4,73.69,2.6,30.0,381.5,247.5,227.0
2018-06-12 18:00:00,22.8,84.23,1.5,60.0,250.0,294.5,117.0
2018-06-12 19:00:00,22.2,87.36,1.5,40.0,90.0,161.0,44.5
2018-06-12 20:00:00,21.7,90.06,1.5,10.0,16.5,19.0,15.0
2018-06-12 21:00:00,20.6,96.36,2.6,40.0,0.0,0.0,0.0
2018-06-12 22:00:00,20.6,96.36,1.5,40.0,0.0,0.0,0.0
2018-06-12 23:00:00,20.6,96.36,1.5,60.0,0.0,0.0,0.0
2018-06-13 00:00:00,20.6,92.83,0.0,0.0,0.0,0.0,0.0
2018-06-13 01:00:00,20.0,96.34,1.5,60.0,0.0,0.0,0.0
2018-06-13 02:00:00,20.0,96.34,1.5,40.0,0.0,0.0,0.0
2018-06-13 03:00:00,20.6,92.83,0.0,0.0,0.0,0.0,0.0
2018-06-13 04:00:00,20.0,96.34,0.0,0.0,0.0,0.0,0.0
2018-06-13 05:00:00,20.0,93.98,0.0,0.0,0.0,0.0,0.0
2018-06-13 06:00:00,19.43,100.0,0.0,0.0,8.5,30.0,7.5
2018-06-13 07:00:00,20.6,96.36,2.1,230.0,113.0,286.0,59.5
2018-06-13 08:00:00,21.7,90.06,1.5,310.0,279.0,453.0,107.5
2018-06-13 09:00:00,23.35,78.81,1.05,190.0,489.0,630.0,133.0
2018-06-13 10:00:00,24.7,76.48,2.35,260.0,596.5,558.0,197.5
2018-06-13 11:00:00,26.1,67.23,3.1,275.0,815.0,760.5,165.5
2018-06-13 12:00:00,26.7,69.24,3.1,260.0,569.0,229.5,352.5
2018-06-13 13:00:00,27.2,67.01,2.6,240.0,748.5,424.5,333.0
2018-06-13 14:00:00,28.3,63.86,5.1,230.0,889.5,668.5,245.5
2018-06-13 15:00:00,29.4,63.98,4.6,240.0,861.5,737.5,197.5
2018-06-13 16:00:00,28.3,60.89,4.1,240.0,735.0,695.5,185.5
2018-06-13 17:00:00,27.8,58.64,3.1,220.0,564.0,614.0,170.0
2018-06-13 18:00:00,28.3,63.36,3.6,230.0,364.5,477.0,144.5
2018-06-13 19:00:00,27.2,67.81,2.6,200.0,176.5,297.0,92.0
2018-06-13 20:00:00,25.6,77.32,1.5,230.0,35.0,78.5,26.5
2018-06-13 21:00:00,24.4,84.92,2.1,190.0,0.0,0.0,0.0
2018-06-13 22:00:00,23.9,87.51,1.5,200.0,0.0,0.0,0.0
2018-06-13 23:00:00,22.2,96.99,0.0,0.0,0.0,0.0,0.0
2018-06-14 00:00:00,21.7,96.39,0.0,80.0,0.0,0.0,0.0
2018-06-14 01:00:00,21.7,96.39,0.0,0.0,0.0,0.0,0.0
2018-06-14 02:00:00,21.1,100.0,1.5,250.0,0.0,0.0,0.0
2018-06-14 03:00:00,21.7,100.0,2.6,230.0,0.0,0.0,0.0
2018-06-14 04:00:00,21.7,96.39,2.6,230.0,0.0,0.0,0.0
2018-06-14 05:00:00,21.1,100.0,3.1,210.0,0.0,0.0,0.0
2018-06-14 06:00:00,21.7,96.39,2.1,240.0,8.0,23.5,7.0
2018-06-14 07:00:00,23.3,90.73,2.1,270.0,114.0,276.5,61.0
2018-06-14 08:00:00,25.0,78.97,3.1,260.0,297.0,515.5,101.5
2018-06-14 09:00:00,27.2,69.34,2.1,260.0,438.5,463.0,182.0
2018-06-14 10:00:00,28.3,67.46,3.1,250.0,662.0,693.0,159.0
2018-06-14 11:00:00,29.4,61.01,1.5,290.0,754.0,573.5,267.0
2018-06-14 12:00:00,30.0,58.94,2.1,310.0,763.5,369.0,416.5
2018-06-14 13:00:00,31.1,53.66,0.0,283.33,918.0,674.5,257.5
2018-06-14 14:00:00,32.2,51.99,2.6,256.67,940.0,802.5,165.5
2018-06-14 15:00:00,31.7,55.49,3.6,230.0,878.0,815.0,144.5
2018-06-14 16:00:00,31.7,55.49,3.6,230.0,751.5,776.5,137.5
2018-06-14 17:00:00,31.7,53.49,3.1,230.0,551.5,602.0,169.0
2018-06-14 18:00:00,30.6,56.94,3.1,260.0,391.5,611.0,107.5
2018-06-14 19:00:00,28.9,62.8,2.6,240.0,193.0,417.0,78.0
2018-06-14 20:00:00,27.6,69.34,1.9,256.67,35.5,83.0,26.0
2018-06-14 21:00:00,25.6,79.06,0.0,243.33,0.0,0.0,0.0
2018-06-14 22:00:00,24.4,84.92,2.1,230.0,0.0,0.0,0.0
2018-06-14 23:00:00,23.9,87.51,2.1,210.0,0.0,0.0,0.0
2018-06-15 00:00:00,22.8,93.52,0.0,276.67,0.0,0.0,0.0
2018-06-15 01:00:00,21.7,96.39,1.5,240.0,0.0,0.0,0.0
2018-06-15 02:00:00,21.1,100.0,2.1,200.0,0.0,0.0,0.0
2018-06-15 03:00:00,21.7,96.39,1.5,200.0,0.0,0.0,0.0
2018-06-15 04:00:00,22.2,96.99,2.6,220.0,0.0,0.0,0.0
2018-06-15 05:00:00,21.7,100.0,2.6,220.0,0.0,0.0,0.0
2018-06-15 06:00:00,22.2,96.99,1.5,260.0,8.5,30.0,7.5
2018-06-15 07:00:00,23.3,93.54,1.5,270.0,116.5,314.5,56.5
2018-06-15 08:00:00,26.1,82.07,2.1,0.0,301.0,546.5,94.5
2018-06-15 09:00:00,27.2,76.92,3.1,350.0,496.5,674.0,117.5
2018-06-15 10:00:00,29.4,63.29,2.6,10.0,676.5,746.0,135.5
2018-06-15 11:00:00,30.6,59.08,2.1,56.67,822.0,790.5,146.0
2018-06-15 12:00:00,31.1,59.19,3.1,50.0,922.0,814.0,155.5
2018-06-15 13:00:00,32.2,50.42,2.6,60.0,966.0,826.0,157.5
2018-06-15 14:00:00,32.2,50.42,0.0,210.0,954.5,838.5,145.0
2018-06-15 15:00:00,32.8,46.97,2.6,360.0,880.5,820.5,141.5
2018-06-15 16:00:00,32.8,46.97,3.1,340.0,754.0,784.5,133.5
2018-06-15 17:00:00,32.2,46.81,3.1,10.0,587.0,720.5,124.0
2018-06-15 18:00:00,31.7,48.15,2.1,30.0,394.5,615.5,107.5
2018-06-15 19:00:00,29.4,61.01,1.5,50.0,199.5,439.5,78.0
2018-06-15 20:00:00,25.0,81.93,0.0,0.0,42.5,140.5,27.5
2018-06-15 21:00:00,23.3,87.46,0.0,20.0,0.0,0.0,0.0
2018-06-15 22:00:00,22.8,93.52,2.1,170.0,0.0,0.0,0.0
2018-06-15 23:00:00,23.3,90.73,2.1,190.0,0.0,0.0,0.0
2018-06-16 00:00:00,22.8,90.14,0.0,46.67,0.0,0.0,0.0
2018-06-16 01:00:00,22.2,90.66,0.0,0.0,0.0,0.0,0.0
2018-06-16 02:00:00,21.7,93.47,0.0,0.0,0.0,0.0,0.0
2018-06-16 03:00:00,21.1,96.97,0.0,0.0,0.0,0.0,0.0
2018-06-16 04:00:00,20.6,96.36,0.0,0.0,0.0,0.0,0.0
2018-06-16 05:00:00,20.6,96.36,0.0,0.0,0.0,0.0,0.0
2018-06-16 06:00:00,20.6,100.0,0.0,3.33,8.5,33.0,7.5
2018-06-16 07:00:00,22.8,93.52,1.5,170.0,117.5,320.0,57.0
2018-06-16 08:00:00,25.0,84.47,0.0,0.0,303.5,553.5,94.5
2018-06-16 09:00:00,27.8,74.26,0.0,0.0,502.0,685.0,116.5
2018-06-16 10:00:00,30.0,67.39,2.1,40.0,683.5,759.5,133.0
2018-06-16 11:00:00,31.1,59.19,2.6,45.0,829.0,794.0,150.5
2018-06-16 12:00:00,32.2,50.42,2.1,50.0,927.0,816.0,159.0
2018-06-16 13:00:00,32.8,46.97,2.1,70.0,967.5,814.5,170.5
2018-06-16 14:00:00,33.3,45.67,3.1,150.0,942.0,779.5,189.5
2018-06-16 15:00:00,33.3,45.67,3.1,70.0,834.5,674.0,227.5
2018-06-16 16:00:00,33.3,44.0,3.1,140.0,705.0,603.0,229.0
2018-06-16 17:00:00,32.8,45.25,2.1,130.0,556.0,575.5,185.5
2018-06-16 18:00:00,30.6,59.08,4.6,160.0,352.5,429.5,148.0
2018-06-16 19:00:00,27.4,90.34,2.93,243.33,97.0,77.5,78.5
2018-06-16 20:00:00,24.6,90.81,3.1,213.33,32.5,46.5,27.5
2018-06-16 21:00:00,23.75,90.73,3.1,130.0,0.0,0.0,0.0
2018-06-16 22:00:00,22.11,90.66,7.59,157.14,0.0,0.0,0.0
2018-06-16 23:00:00,21.68,96.97,2.6,240.0,0.0,0.0,0.0
2018-06-17 00:00:00,20.6,96.36,0.75,290.0,0.0,0.0,0.0
2018-06-17 01:00:00,20.6,100.0,2.6,150.0,0.0,0.0,0.0
2018-06-17 02:00:00,20.6,100.0,1.5,180.0,0.0,0.0,0.0
2018-06-17 03:00:00,20.0,100.0,0.0,103.33,0.0,0.0,0.0
2018-06-17 04:00:00,21.0,94.03,0.0,0.0,0.0,0.0,0.0
2018-06-17 05:00:00,19.4,100.0,1.5,210.0,0.0,0.0,0.0
2018-06-17 06:00:00,20.0,100.0,1.5,180.0,4.0,1.0,4.0
2018-06-17 07:00:00,22.2,92.17,2.1,160.0,64.5,41.0,55.5
2018-06-17 08:00:00,24.4,84.92,1.5,190.0,287.0,444.0,119.0
2018-06-17 09:00:00,26.1,76.75,1.5,180.0,482.5,583.0,155.0
2018-06-17 10:00:00,27.8,64.92,0.0,166.67,634.5,595.5,205.5
2018-06-17 11:00:00,28.9,62.8,2.1,153.33,787.5,664.5,218.5
2018-06-17 12:00:00,30.0,61.14,3.1,140.0,907.5,752.5,199.5
2018-06-17 13:00:00,31.1,57.42,3.6,140.0,956.5,785.5,187.5
2018-06-17 14:00:00,31.7,53.49,2.6,170.0,955.0,835.5,148.5
2018-06-17 15:00:00,31.7,49.98,2.1,160.0,883.0,823.0,140.5
2018-06-17 16:00:00,32.2,48.58,2.6,120.0,758.5,792.5,131.0
2018-06-17 17:00:00,31.7,48.15,0.86,70.0,592.5,737.0,117.5
2018-06-17 18:00:00,31.1,55.34,2.1,190.0,400.0,641.0,100.5
2018-06-17 19:00:00,29.4,63.29,2.1,200.0,204.0,470.0,73.5
2018-06-17 20:00:00,26.7,74.08,2.1,230.0,44.5,159.5,27.5
2018-06-17 21:00:00,26.1,76.75,2.1,230.0,0.0,0.0,0.0
2018-06-17 22:00:00,25.6,79.06,0.0,0.0,0.0,0.0,0.0
2018-06-17 23:00:00,24.4,87.55,3.1,210.0,0.0,0.0,0.0
2018-06-18 00:00:00,24.4,90.81,2.6,220.0,0.0,0.0,0.0
2018-06-18 01:00:00,23.9,93.57,0.0,0.0,0.0,0.0,0.0
2018-06-18 02:00:00,22.2,100.0,0.0,73.33,0.0,0.0,0.0
2018-06-18 03:00:00,22.2,96.99,0.0,110.0,0.0,0.0,0.0
2018-06-18 04:00:00,22.2,96.99,0.0,73.33,0.0,0.0,0.0
2018-06-18 05:00:00,21.7,100.0,0.0,70.0,0.0,0.0,0.0
2018-06-18 06:00:00,22.2,100.0,1.5,220.0,8.5,35.0,7.5
2018-06-18 07:00:00,24.4,90.81,2.1,200.0,117.5,338.5,54.0
2018-06-18 08:00:00,26.1,84.59,3.1,210.0,304.0,574.5,87.5
2018-06-18 09:00:00,27.8,74.26,0.0,70.0,501.5,700.5,108.5
2018-06-18 10:00:00,29.4,67.68,0.0,86.67,684.0,776.0,122.0
2018-06-18 11:00:00,30.0,67.39,1.5,273.33,833.0,825.0,128.5
2018-06-18 12:00:00,31.7,55.49,1.5,10.0,934.5,851.5,133.5
2018-06-18 13:00:00,31.1,55.34,0.0,240.0,978.5,859.0,137.5
2018-06-18 14:00:00,32.8,50.26,2.1,340.0,945.0,804.5,168.0
2018-06-18 15:00:00,31.7,53.49,1.5,200.0,887.5,828.0,140.5
2018-06-18 16:00:00,32.8,50.26,1.5,100.0,762.0,794.0,132.5
2018-06-18 17:00:00,32.2,50.42,1.5,200.0,589.5,720.0,125.5
2018-06-18 18:00:00,31.7,55.49,2.1,270.0,399.0,631.0,103.5
2018-06-18 19:00:00,30.0,63.04,0.0,140.0,182.5,342.5,80.5
2018-06-18 20:00:00,27.8,76.55,1.5,210.0,36.5,86.0,27.5
2018-06-18 21:00:00,26.7,81.65,0.0,0.0,0.0,0.0,0.0
2018-06-18 22:00:00,25.6,79.06,1.5,240.0,0.0,0.0,0.0
2018-06-18 23:00:00,24.4,84.92,3.1,210.0,0.0,0.0,0.0
2018-06-19 00:00:00,24.4,87.55,2.6,220.0,0.0,0.0,0.0
2018-06-19 01:00:00,23.9,90.22,1.5,240.0,0.0,0.0,0.0
2018-06-19 02:00:00,23.3,93.54,1.5,260.0,0.0,0.0,0.0
2018-06-19 03:00:00,22.8,96.42,0.0,76.67,0.0,0.0,0.0
2018-06-19 04:00:00,22.8,96.42,2.6,210.0,0.0,0.0,0.0
2018-06-19 05:00:00,22.2,96.99,2.1,220.0,0.0,0.0,0.0
2018-06-19 06:00:00,22.2,96.99,0.0,156.67,8.5,34.5,7.5
2018-06-19 07:00:00,25.0,90.3,1.5,240.0,116.5,332.0,54.5
2018-06-19 08:00:00,26.7,81.65,0.0,0.0,302.5,565.5,90.0
2018-06-19 09:00:00,29.4,72.33,1.5,340.0,500.5,693.5,111.5
2018-06-19 10:00:00,31.1,57.42,2.1,60.0,682.5,768.5,126.5
2018-06-19 11:00:00,31.7,57.21,1.5,0.0,830.5,815.0,135.0
2018-06-19 12:00:00,32.8,53.76,1.5,106.67,931.5,840.5,141.0
2018-06-19 13:00:00,32.8,52.15,1.5,0.0,975.5,848.5,145.0
2018-06-19 14:00:00,33.9,47.26,1.5,223.33,958.0,837.0,149.0
2018-06-19 15:00:00,34.4,45.96,1.5,40.0,865.5,773.0,169.0
2018-06-19 16:00:00,33.9,49.03,2.6,280.0,757.5,775.5,142.5
2018-06-19 17:00:00,33.3,47.39,3.1,260.0,588.5,705.5,133.5
2018-06-19 18:00:00,32.8,50.26,1.5,270.0,395.0,594.0,116.0
2018-06-19 19:00:00,31.1,61.39,0.0,316.67,200.0,412.5,84.0
2018-06-19 20:00:00,27.8,76.55,0.0,233.33,43.5,125.5,29.5
2018-06-19 21:00:00,26.7,81.65,1.5,360.0,0.0,0.0,0.0
2018-06-19 22:00:00,25.6,87.13,0.0,113.33,0.0,0.0,0.0
2018-06-19 23:00:00,25.0,90.3,0.0,0.0,0.0,0.0,0.0
2018-06-20 00:00:00,25.0,90.3,0.0,0.0,0.0,0.0,0.0
2018-06-20 01:00:00,25.0,90.3,0.0,0.0,0.0,0.0,0.0
2018-06-20 02:00:00,23.3,97.02,0.0,0.0,0.0,0.0,0.0
2018-06-20 03:00:00,23.3,97.02,0.0,0.0,0.0,0.0,0.0
2018-06-20 04:00:00,22.8,96.42,0.0,0.0,0.0,0.0,0.0
2018-06-20 05:00:00,22.8,96.42,0.0,103.33,0.0,0.0,0.0
2018-06-20 06:00:00,22.8,96.42,0.0,220.0,7.5,22.0,7.0
2018-06-20 07:00:00,25.6,84.53,0.0,113.33,112.5,276.5,60.5
2018-06-20 08:00:00,28.3,69.55,2.1,20.0,294.0,514.5,101.0
2018-06-20 09:00:00,30.0,65.38,1.5,243.33,489.5,650.0,125.5
2018-06-20 10:00:00,31.1,57.42,0.0,33.33,670.0,732.0,140.5
2018-06-20 11:00:00,31.7,57.21,1.5,300.0,818.5,788.5,145.5
2018-06-20 12:00:00,32.8,53.76,2.1,310.0,918.5,815.0,152.0
2018-06-20 13:00:00,32.8,53.76,2.6,220.0,962.5,824.5,155.5
2018-06-20 14:00:00,32.8,52.15,2.6,320.0,926.0,757.5,193.5
2018-06-20 15:00:00,33.3,50.7,4.1,270.0,856.0,748.5,181.0
2018-06-20 16:00:00,33.3,48.87,2.1,300.0,744.0,746.5,151.0
2018-06-20 17:00:00,32.8,46.97,3.1,290.0,583.5,702.0,129.5
2018-06-20 18:00:00,32.2,48.58,3.1,270.0,397.0,621.0,105.0
2018-06-20 19:00:00,30.6,53.21,2.6,270.0,201.5,445.5,75.5
2018-06-20 20:00:00,27.8,64.92,0.0,266.67,46.0,152.5,29.5
2018-06-20 21:00:00,27.8,60.26,2.6,250.0,0.0,0.0,0.0
2018-06-20 22:00:00,27.2,62.42,3.1,240.0,0.0,0.0,0.0
2018-06-20 23:00:00,27.2,62.42,1.5,260.0,0.0,0.0,0.0
2018-06-21 00:00:00,26.1,69.12,1.5,290.0,0.0,0.0,0.0
2018-06-21 01:00:00,26.1,66.59,2.1,290.0,0.0,0.0,0.0
2018-06-21 02:00:00,25.6,68.6,1.5,270.0,0.0,0.0,0.0
2018-06-21 03:00:00,24.4,76.48,2.1,220.0,0.0,0.0,0.0
2018-06-21 04:00:00,23.9,78.81,0.0,166.67,0.0,0.0,0.0
